Latitude,Longitude,Name,Elevation
37.60612,-99.29451,10688
37.62519427649268,-98.97128111645722,
37.61216636227182,-99.14692813154622,
37.63395460140873,-98.89295886781245,
37.645335996300545,-98.72456859288243,
37.636916871214865,-98.86796761003254,
37.62329832674105,-98.98813810020832,
37.6125854766292,-99.13849666220248,
37.61409370911166,-99.10313145798457,
37.60655,-99.28587999999999,
37.617435270066245,-99.05980037858225,
37.608273455785216,-99.22524308573992,
37.63595153380291,-98.87640628927082,
37.607454687499995,-99.26005656249998,
37.641805397483125,-98.80513976198893,
37.64169462342695,-98.79688985124308,
37.60916054363547,-99.2073972308247,
37.62713020108846,-98.95406871437403,
37.616198427277915,-99.07812536449615,
37.60874656930535,-99.21572529645181,
37.63108454084659,-98.91879062833311,
37.608063191490174,-99.23442123737335,
37.6451419926011,-98.73357718576489,
37.60965583435186,-99.1974332951637,
37.6436379704044,-98.76133874305953,
37.61549685455583,-99.08646072899228,
37.641076884832,-98.82194677451449,
37.611328133557066,-99.16379107023369,
37.64207594080879,-98.77098748611905,
37.639670654496,-98.84026032354348,
37.611747247914444,-99.15535960088995,
37.62616223879057,-98.96267491541562,
37.607153124999996,-99.26866437499999,
37.62909362253977,-98.93657188499932,
37.64177188161757,-98.7800049722381,
37.6068515625,-99.27727218749999,
37.61008366942964,-99.18882638805354,
37.612997738314604,-99.12973333110125,
37.61972900547393,-99.02343049832675,
37.613107418223315,-99.11287291596915,
37.63188227042329,-98.90944031416656,
37.6184560218957,-99.04150199330695,
37.640373769664,-98.83110354902898,
37.63896753932801,-98.84941709805796,
37.61909801094785,-99.03240099665348,
37.62139095560538,-99.0050966320543,
37.6179920437914,-99.0511339866139,
37.62235035186524,-98.99656659208387,
37.624246301616864,-98.97970960833277,
37.61687776704869,-99.0682683528101,
37.60794313598633,-99.24334346069335,
37.61091331218126,-99.17213617617364,
37.61299483644663,-99.12136583193828,
37.6447539852022,-98.75159437152976,
37.610498490805455,-99.18048128211359,
37.628098163386355,-98.94546251333244,
37.64171301058812,-98.78862395558096,
37.63295613521164,-98.90123515708328,
37.64494798890165,-98.74258577864732,
37.641454635973005,-98.81365361918229,
37.62029450273697,-99.01484524916337,
37.63804309819548,-98.85812248425455,
37.63495306760582,-98.88468257854163,
37.63008908169318,-98.92768125666622,
37.6077487109375,-99.25166394531249,
37.61479528183374,-99.09479609348843,
