22.15
25.26
27.18
25.07
21.95
22.24
18.97
24.46
21.63
27.5
30.57
27.94
24.5
22.01
20.223
23.507
21.9975
27.7032
25.8839
21.362
22.101
26.9036
28.0582
28.204
28.0158
27.5808
22.695
26.851
26.95
25.1962
23.0411
22.2706
26.356
22.932
22.3278
24.695
25.201
24.9736
22.0111
24.2104
24.805
22.2705
21.5322
19.7796
24.552
19.3537
21.306
23.793
21.032
21.0525
21.063
21.7566
22.627
22.693
16.1
